auto,fecha,monto_recibido
1054,2019-05-13,120.0
1053,2019-05-13,90.0
1058,2019-05-13,270.0
1074,2019-05-14,450.0
1073,2019-05-14,90.0
1072,2019-05-14,220.0
1071,2019-05-14,30.0
1069,2019-05-14,1650.0
1068,2019-05-14,1100.0
1067,2019-05-14,120.0
1066,2019-05-14,950.0
1070,2019-05-14,60.0
1080,2019-05-15,990.0
1083,2019-05-15,40.0
1081,2019-05-15,220.0
1079,2019-05-15,400.0
1082,2019-05-15,200.0
1077,2019-05-15,193.0
1076,2019-05-15,186.0
1078,2019-05-15,200.0
1075,2019-05-15,450.0
1092,2019-05-16,50.0
1091,2019-05-16,250.0
1090,2019-05-16,110.0
1089,2019-05-16,420.0
1088,2019-05-16,30.0
1087,2019-05-16,700.0
1086,2019-05-16,450.0
1085,2019-05-16,720.0
1084,2019-05-16,160.0
1103,2019-05-17,150.0
1102,2019-05-17,250.0
1101,2019-05-17,100.0
1100,2019-05-17,1220.0
1099,2019-05-17,17.0
1094,2019-05-17,480.0
1097,2019-05-17,160.0
1096,2019-05-17,250.0
1095,2019-05-17,250.0
1093,2019-05-17,250.0
1098,2019-05-17,400.0
1111,2019-05-18,40.0
1114,2019-05-18,3.0
1115,2019-05-18,150.0
1112,2019-05-18,175.0
1110,2019-05-18,200.0
1113,2019-05-18,31.0
1108,2019-05-18,700.0
1107,2019-05-18,200.0
1106,2019-05-18,350.0
1105,2019-05-18,103.1
1104,2019-05-18,380.0
1109,2019-05-18,360.0
1130,2019-05-20,50.0
1129,2019-05-20,260.0
1127,2019-05-20,150.0
1126,2019-05-20,22.0
1125,2019-05-20,250.0
1124,2019-05-20,70.0
1123,2019-05-20,1250.0
1128,2019-05-20,120.0
1121,2019-05-20,420.0
1120,2019-05-20,120.0
1119,2019-05-20,300.0
1118,2019-05-20,310.0
1117,2019-05-20,195.0
1116,2019-05-20,80.0
1122,2019-05-20,33.0
1142,2019-05-21,185.0
1141,2019-05-21,400.0
1140,2019-05-21,850.0
1139,2019-05-21,110.0
1138,2019-05-21,1722.0
1137,2019-05-21,120.0
1135,2019-05-21,560.0
1134,2019-05-21,200.0
1133,2019-05-21,200.0
1132,2019-05-21,55.0
1131,2019-05-21,320.0
1136,2019-05-21,33.5
1150,2019-05-22,220.0
1152,2019-05-22,170.0
1151,2019-05-22,150.0
1149,2019-05-22,560.0
1148,2019-05-22,215.0
1147,2019-05-22,500.0
1146,2019-05-22,184.0
1145,2019-05-22,4.0
1144,2019-05-22,150.0
1143,2019-05-22,422.0
1168,2019-05-23,80.0
1167,2019-05-23,200.0
1166,2019-05-23,235.0
1165,2019-05-23,160.0
1164,2019-05-23,25.0
1162,2019-05-23,170.0
1161,2019-05-23,400.0
1163,2019-05-23,1700.0
1159,2019-05-23,245.0
1158,2019-05-23,4.0
1157,2019-05-23,140.0
1156,2019-05-23,15.0
1155,2019-05-23,120.0
1154,2019-05-23,310.0
1153,2019-05-23,150.0
1160,2019-05-23,156.5
1176,2019-05-24,410.0
1175,2019-05-24,900.0
1174,2019-05-24,160.0
1173,2019-05-24,320.0
1169,2019-05-24,720.0
1171,2019-05-24,300.0
1170,2019-05-24,150.0
1177,2019-05-24,120.0
1172,2019-05-24,200.0
1180,2019-05-25,300.0
1178,2019-05-25,900.0
1179,2019-05-25,660.0
1190,2019-05-27,30.0
1181,2019-05-27,680.0
1182,2019-05-27,247.0
1183,2019-05-27,220.0
1184,2019-05-27,200.0
1185,2019-05-27,100.0
1186,2019-05-27,350.0
1187,2019-05-27,16.0
1188,2019-05-27,35.0
1189,2019-05-27,756.0
1191,2019-05-27,100.0
1192,2019-05-27,135.0
1193,2019-05-27,50.0
1204,2019-05-28,510.0
1205,2019-05-28,220.0
1208,2019-05-28,17.0
1207,2019-05-28,480.0
1203,2019-05-28,145.0
1206,2019-05-28,260.0
1202,2019-05-28,230.0
1194,2019-05-28,545.0
1200,2019-05-28,320.0
1199,2019-05-28,960.0
1198,2019-05-28,200.0
1197,2019-05-28,50.0
1196,2019-05-28,300.0
1195,2019-05-28,245.0
1201,2019-05-28,408.0
1216,2019-05-29,180.0
1212,2019-05-29,2.0
1218,2019-05-29,350.0
1217,2019-05-29,220.0
1215,2019-05-29,1500.0
1210,2019-05-29,236.0
1213,2019-05-29,500.0
1209,2019-05-29,320.0
1214,2019-05-29,550.0
1211,2019-05-29,41.0
1231,2019-05-30,175.0
1228,2019-05-30,400.0
1227,2019-05-30,255.0
1226,2019-05-30,5.0
1225,2019-05-30,205.0
1230,2019-05-30,120.0
1223,2019-05-30,1150.0
1224,2019-05-30,75.0
1219,2019-05-30,140.0
1229,2019-05-30,120.0
1221,2019-05-30,960.0
1222,2019-05-30,17.0
1220,2019-05-30,65.0
1232,2019-05-31,510.0
1233,2019-05-31,547.0
1235,2019-05-31,920.0
1236,2019-05-31,86.0
1237,2019-05-31,1550.0
1238,2019-05-31,87.0
1239,2019-05-31,85.0
1240,2019-05-31,310.0
1241,2019-05-31,20.0
1234,2019-05-31,380.0
1245,2019-06-01,560.0
1246,2019-06-01,260.0
1244,2019-06-01,400.0
1242,2019-06-01,550.0
1243,2019-06-01,250.0
1262,2019-06-03,120.0
1261,2019-06-03,620.0
1260,2019-06-03,170.0
1258,2019-06-03,270.0
1257,2019-06-03,1150.0
1256,2019-06-03,45.0
1255,2019-06-03,1045.0
1259,2019-06-03,220.0
1253,2019-06-03,200.0
1252,2019-06-03,70.0
1251,2019-06-03,325.0
1250,2019-06-03,735.0
1249,2019-06-03,560.0
1248,2019-06-03,26.0
1247,2019-06-03,95.0
1254,2019-06-03,425.0
1271,2019-06-04,93.0
1270,2019-06-04,110.0
1269,2019-06-04,350.0
1268,2019-06-04,1150.0
1264,2019-06-04,550.0
1266,2019-06-04,710.0
1265,2019-06-04,200.0
1263,2019-06-04,710.0
1272,2019-06-04,200.0
1267,2019-06-04,560.0
1280,2019-06-05,160.0
1279,2019-06-05,10.0
1281,2019-06-05,350.0
1282,2019-06-05,460.0
1278,2019-06-05,840.0
1274,2019-06-05,620.0
1276,2019-06-05,410.0
1275,2019-06-05,200.0
1273,2019-06-05,430.0
1277,2019-06-05,29.0
1291,2019-06-06,600.0
1290,2019-06-06,126.0
1289,2019-06-06,820.0
1287,2019-06-06,75.0
1288,2019-06-06,1800.0
1285,2019-06-06,580.0
1284,2019-06-06,700.0
1283,2019-06-06,460.0
1286,2019-06-06,300.0
1299,2019-06-07,1660.0
1303,2019-06-07,20.0
1302,2019-06-07,110.0
1301,2019-06-07,25.0
1300,2019-06-07,5500.0
1298,2019-06-07,1320.0
1293,2019-06-07,450.0
1296,2019-06-07,450.0
1295,2019-06-07,254.25
1294,2019-06-07,58.5
1292,2019-06-07,170.0
1297,2019-06-07,200.0
1311,2019-06-08,380.0
1314,2019-06-08,300.0
1313,2019-06-08,180.0
1312,2019-06-08,525.0
1310,2019-06-08,120.0
1306,2019-06-08,190.0
1308,2019-06-08,1030.0
1307,2019-06-08,100.0
1305,2019-06-08,880.0
1304,2019-06-08,170.0
1309,2019-06-08,510.0
1323,2019-06-10,340.0
1322,2019-06-10,571.0
1320,2019-06-10,360.0
1319,2019-06-10,1220.0
1321,2019-06-10,150.0
1317,2019-06-10,350.0
1316,2019-06-10,145.0
1315,2019-06-10,850.0
1318,2019-06-10,450.0
1335,2019-06-12,300.0
1344,2019-06-12,300.0
1343,2019-06-12,40.0
1342,2019-06-12,326.0
1341,2019-06-12,50.0
1340,2019-06-12,2100.0
1339,2019-06-12,180.0
1337,2019-06-12,600.0
1336,2019-06-12,360.0
1334,2019-06-12,220.0
1338,2019-06-12,610.0
1332,2019-06-12,280.0
1324,2019-06-12,165.0
1325,2019-06-12,700.0
1326,2019-06-12,51.0
1327,2019-06-12,200.0
1333,2019-06-12,450.0
1329,2019-06-12,110.0
1328,2019-06-12,500.0
1330,2019-06-12,1452.0
1331,2019-06-12,240.0
1352,2019-06-13,100.0
1351,2019-06-13,520.0
1349,2019-06-13,550.0
1353,2019-06-13,200.0
1347,2019-06-13,250.0
1348,2019-06-13,450.0
1345,2019-06-13,100.0
1350,2019-06-13,180.0
1346,2019-06-13,520.0
1354,2019-06-14,100.0
1355,2019-06-14,259.0
1356,2019-06-14,450.0
1358,2019-06-14,925.0
1359,2019-06-14,420.0
1360,2019-06-14,360.0
1361,2019-06-14,270.0
1362,2019-06-14,60.0
1357,2019-06-14,260.0
1371,2019-06-15,80.0
1368,2019-06-15,240.0
1370,2019-06-15,75.0
1369,2019-06-15,62.0
1366,2019-06-15,165.0
1365,2019-06-15,420.0
1364,2019-06-15,470.0
1363,2019-06-15,105.0
1367,2019-06-15,800.0
1383,2019-06-17,210.0
1382,2019-06-17,1220.0
1381,2019-06-17,200.0
1380,2019-06-17,270.0
1377,2019-06-17,170.0
1378,2019-06-17,900.0
1375,2019-06-17,326.0
1374,2019-06-17,248.0
1373,2019-06-17,55.0
1372,2019-06-17,1011.0
1376,2019-06-17,120.0
1391,2019-06-18,470.0
1395,2019-06-18,20.0
1394,2019-06-18,10.0
1393,2019-06-18,220.0
1392,2019-06-18,320.0
1390,2019-06-18,2070.0
1384,2019-06-18,1220.0
1388,2019-06-18,500.0
1387,2019-06-18,810.0
1386,2019-06-18,980.0
1385,2019-06-18,369.0
1389,2019-06-18,25.0
1402,2019-06-19,215.0
1404,2019-06-19,167.5
1403,2019-06-19,120.0
1401,2019-06-19,1820.0
1405,2019-06-19,4.0
1399,2019-06-19,560.0
1398,2019-06-19,1100.0
1397,2019-06-19,55.0
1396,2019-06-19,627.5
1400,2019-06-19,1200.0
1418,2019-06-24,132.0
1417,2019-06-24,450.0
1416,2019-06-24,90.0
1414,2019-06-24,5.0
1413,2019-06-24,145.0
1412,2019-06-24,1810.0
1415,2019-06-24,220.0
1410,2019-06-24,50.0
1409,2019-06-24,60.0
1408,2019-06-24,8.0
1407,2019-06-24,607.0
1406,2019-06-24,320.0
1411,2019-06-24,810.0
1425,2019-06-25,320.0
1424,2019-06-25,1730.0
1423,2019-06-25,830.0
1421,2019-06-25,110.0
1420,2019-06-25,1000.0
1419,2019-06-25,600.0
1422,2019-06-25,520.0
1433,2019-06-26,530.0
1436,2019-06-26,150.0
1435,2019-06-26,20.0
1434,2019-06-26,220.0
1432,2019-06-26,2020.0
1430,2019-06-26,700.0
1429,2019-06-26,370.0
1428,2019-06-26,40.0
1427,2019-06-26,374.0
1426,2019-06-26,748.0
1431,2019-06-26,300.0
1445,2019-06-27,14.0
1446,2019-06-27,315.0
1444,2019-06-27,1050.0
1442,2019-06-27,160.0
1443,2019-06-27,220.0
1440,2019-06-27,148.5
1439,2019-06-27,77.0
1438,2019-06-27,250.0
1437,2019-06-27,500.0
1441,2019-06-27,750.0
1454,2019-06-28,200.0
1447,2019-06-28,250.0
1448,2019-06-28,100.0
1449,2019-06-28,410.0
1450,2019-06-28,420.0
1451,2019-06-28,580.0
1452,2019-06-28,450.0
1453,2019-06-28,1110.0
1462,2019-06-29,310.0
1461,2019-06-29,70.0
1464,2019-06-29,170.0
1463,2019-06-29,20.0
1460,2019-06-29,200.0
1465,2019-06-29,200.0
1458,2019-06-29,400.0
1457,2019-06-29,110.0
1456,2019-06-29,400.0
1455,2019-06-29,400.0
1459,2019-06-29,80.0
1480,2019-07-01,60.0
1479,2019-07-01,120.0
1477,2019-07-01,621.0
1476,2019-07-01,200.0
1475,2019-07-01,120.0
1474,2019-07-01,1420.0
1473,2019-07-01,100.0
1478,2019-07-01,102.0
1471,2019-07-01,550.0
1470,2019-07-01,132.0
1469,2019-07-01,156.0
1468,2019-07-01,102.0
1467,2019-07-01,350.0
1466,2019-07-01,550.0
1472,2019-07-01,510.0
1492,2019-07-02,430.0
1491,2019-07-02,50.0
1490,2019-07-02,95.0
1489,2019-07-02,130.0
1488,2019-07-02,430.0
1487,2019-07-02,2630.0
1485,2019-07-02,576.0
1484,2019-07-02,900.0
1483,2019-07-02,60.0
1482,2019-07-02,490.0
1481,2019-07-02,680.0
1486,2019-07-02,370.0
1501,2019-07-03,300.0
1500,2019-07-03,135.0
1499,2019-07-03,570.0
1498,2019-07-03,230.0
1495,2019-07-03,14.5
1496,2019-07-03,450.0
1494,2019-07-03,296.0
1493,2019-07-03,374.0
1497,2019-07-03,1400.0
1513,2019-07-04,70.0
1512,2019-07-04,120.0
1511,2019-07-04,10.0
1510,2019-07-04,166.0
1509,2019-07-04,150.0
1508,2019-07-04,250.0
1507,2019-07-04,350.0
1506,2019-07-04,510.0
1505,2019-07-04,490.0
1504,2019-07-04,180.0
1503,2019-07-04,650.0
1502,2019-07-04,500.0
1522,2019-07-05,105.0
1521,2019-07-05,35.0
1520,2019-07-05,360.0
1519,2019-07-05,55.0
1514,2019-07-05,100.0
1517,2019-07-05,350.0
1516,2019-07-05,280.0
1515,2019-07-05,366.0
1518,2019-07-05,530.0
1523,2019-07-06,1270.0
1524,2019-07-06,290.0
1525,2019-07-06,100.0
1536,2019-07-08,300.0
1535,2019-07-08,230.0
1534,2019-07-08,250.0
1533,2019-07-08,1400.0
1532,2019-07-08,700.0
1529,2019-07-08,460.0
1530,2019-07-08,500.0
1528,2019-07-08,102.0
1527,2019-07-08,500.0
1526,2019-07-08,550.0
1531,2019-07-08,710.0
1550,2019-07-09,40.0
1549,2019-07-09,365.0
1548,2019-07-09,220.0
1547,2019-07-09,175.0
1546,2019-07-09,880.0
1545,2019-07-09,510.0
1544,2019-07-09,280.0
1542,2019-07-09,230.0
1541,2019-07-09,480.0
1540,2019-07-09,196.0
1539,2019-07-09,100.0
1538,2019-07-09,650.0
1537,2019-07-09,240.0
1543,2019-07-09,260.0
1559,2019-07-10,110.0
1564,2019-07-10,140.0
1563,2019-07-10,360.0
1562,2019-07-10,200.0
1561,2019-07-10,260.0
1560,2019-07-10,1810.0
1558,2019-07-10,620.0
1551,2019-07-10,450.0
1556,2019-07-10,327.0
1555,2019-07-10,2.0
1554,2019-07-10,25.0
1553,2019-07-10,10.0
1552,2019-07-10,200.0
1557,2019-07-10,370.0
1574,2019-07-11,80.0
1579,2019-07-11,8.0
1578,2019-07-11,30.0
1577,2019-07-11,60.0
1576,2019-07-11,75.0
1575,2019-07-11,410.0
1573,2019-07-11,309.0
1565,2019-07-11,310.0
1571,2019-07-11,650.0
1570,2019-07-11,10.0
1569,2019-07-11,400.0
1568,2019-07-11,400.0
1567,2019-07-11,254.0
1566,2019-07-11,450.0
1572,2019-07-11,80.0
1591,2019-07-12,120.0
1590,2019-07-12,410.0
1589,2019-07-12,225.0
1588,2019-07-12,1160.0
1587,2019-07-12,135.0
1586,2019-07-12,320.0
1585,2019-07-12,220.0
1583,2019-07-12,37.0
1582,2019-07-12,310.0
1581,2019-07-12,431.0
1580,2019-07-12,650.0
1584,2019-07-12,770.0
1600,2019-07-13,290.0
1605,2019-07-13,50.0
1604,2019-07-13,230.0
1603,2019-07-13,350.0
1602,2019-07-13,132.0
1601,2019-07-13,100.0
1599,2019-07-13,50.0
1596,2019-07-13,290.0
1597,2019-07-13,160.0
1598,2019-07-13,500.0
1595,2019-07-13,70.0
1594,2019-07-13,250.0
1593,2019-07-13,370.0
1592,2019-07-13,335.0
1623,2019-07-15,100.0
1622,2019-07-15,200.0
1621,2019-07-15,150.0
1620,2019-07-15,220.0
1619,2019-07-15,400.0
1618,2019-07-15,60.0
1617,2019-07-15,1060.0
1616,2019-07-15,250.0
1615,2019-07-15,250.0
1613,2019-07-15,220.0
1612,2019-07-15,318.0
1611,2019-07-15,350.0
1610,2019-07-15,21.0
1609,2019-07-15,480.0
1608,2019-07-15,350.0
1607,2019-07-15,60.0
1606,2019-07-15,155.0
1614,2019-07-15,450.0
1629,2019-07-16,1000.0
1631,2019-07-16,220.0
1632,2019-07-16,60.0
1628,2019-07-16,400.0
1630,2019-07-16,270.0
1626,2019-07-16,230.0
1625,2019-07-16,480.0
1624,2019-07-16,430.0
1627,2019-07-16,100.0
1640,2019-07-17,265.0
1639,2019-07-17,235.0
1637,2019-07-17,860.0
1638,2019-07-17,10.0
1635,2019-07-17,270.0
1634,2019-07-17,334.0
1633,2019-07-17,1300.0
1636,2019-07-17,850.0
1650,2019-07-18,200.0
1655,2019-07-18,220.0
1654,2019-07-18,45.0
1653,2019-07-18,4.0
1652,2019-07-18,110.0
1656,2019-07-18,170.0
1651,2019-07-18,250.0
1649,2019-07-18,350.0
1645,2019-07-18,28.0
1647,2019-07-18,130.0
1646,2019-07-18,850.0
1644,2019-07-18,270.0
1643,2019-07-18,400.0
1642,2019-07-18,155.0
1641,2019-07-18,330.0
1648,2019-07-18,200.0
1663,2019-07-19,450.0
1666,2019-07-19,190.0
1665,2019-07-19,120.0
1664,2019-07-19,130.0
1662,2019-07-19,180.0
1660,2019-07-19,500.0
1661,2019-07-19,1450.0
1659,2019-07-19,200.0
1658,2019-07-19,320.0
1657,2019-07-19,159.0
1667,2019-07-20,600.0
1668,2019-07-20,160.0
1669,2019-07-20,300.0
1670,2019-07-20,9.0
1671,2019-07-20,282.0
1672,2019-07-20,320.0
1683,2019-07-22,60.0
1682,2019-07-22,200.0
1681,2019-07-22,290.0
1680,2019-07-22,50.0
1679,2019-07-22,850.0
1675,2019-07-22,396.0
1677,2019-07-22,320.0
1676,2019-07-22,380.0
1674,2019-07-22,58.0
1673,2019-07-22,310.0
1678,2019-07-22,420.0
1690,2019-07-23,160.0
1692,2019-07-23,280.0
1691,2019-07-23,800.0
1689,2019-07-23,820.0
1693,2019-07-23,10.0
1687,2019-07-23,310.0
1686,2019-07-23,140.0
1685,2019-07-23,111.0
1684,2019-07-23,973.0
1688,2019-07-23,80.0
1705,2019-07-24,525.0
1704,2019-07-24,250.0
1703,2019-07-24,250.0
1702,2019-07-24,860.0
1701,2019-07-24,370.0
1700,2019-07-24,17.0
1706,2019-07-24,200.0
1698,2019-07-24,350.0
1699,2019-07-24,370.0
1694,2019-07-24,250.0
1696,2019-07-24,310.0
1697,2019-07-24,43.0
1695,2019-07-24,110.0
1712,2019-07-25,230.0
1707,2019-07-25,930.0
1708,2019-07-25,185.0
1709,2019-07-25,700.0
1710,2019-07-25,600.0
1711,2019-07-25,300.0
1713,2019-07-25,380.0
1721,2019-07-26,200.0
1720,2019-07-26,280.0
1719,2019-07-26,1400.0
1718,2019-07-26,700.0
1714,2019-07-26,400.0
1716,2019-07-26,170.0
1715,2019-07-26,120.0
1717,2019-07-26,60.0
1733,2019-07-29,2200.0
1732,2019-07-29,300.0
1725,2019-07-29,310.0
1735,2019-07-29,320.0
1736,2019-07-29,200.0
1731,2019-07-29,140.0
1734,2019-07-29,35.0
1730,2019-07-29,270.0
1723,2019-07-29,180.0
1728,2019-07-29,820.0
1727,2019-07-29,130.0
1726,2019-07-29,21.0
1724,2019-07-29,156.0
1729,2019-07-29,230.0
1722,2019-07-29,270.0
1747,2019-07-30,63.0
1746,2019-07-30,510.0
1745,2019-07-30,120.0
1744,2019-07-30,140.0
1743,2019-07-30,100.0
1741,2019-07-30,220.0
1740,2019-07-30,235.0
1739,2019-07-30,250.0
1738,2019-07-30,99.0
1737,2019-07-30,1000.0
1742,2019-07-30,1720.0
1754,2019-07-31,220.0
1756,2019-07-31,110.0
1755,2019-07-31,140.0
1753,2019-07-31,150.0
1757,2019-07-31,220.0
1751,2019-07-31,420.0
1750,2019-07-31,460.0
1749,2019-07-31,212.0
1748,2019-07-31,870.0
1752,2019-07-31,1550.0
1774,2019-08-01,6.0
1773,2019-08-01,31.0
1772,2019-08-01,145.0
1771,2019-08-01,450.0
1770,2019-08-01,50.0
1769,2019-08-01,220.0
1767,2019-08-01,650.0
1766,2019-08-01,150.0
1768,2019-08-01,950.0
1764,2019-08-01,300.0
1763,2019-08-01,690.0
1762,2019-08-01,250.0
1761,2019-08-01,13.0
1760,2019-08-01,30.0
1759,2019-08-01,270.0
1758,2019-08-01,5.0
1765,2019-08-01,70.0
1782,2019-08-02,360.0
1781,2019-08-02,350.0
1780,2019-08-02,790.0
1779,2019-08-02,450.0
1775,2019-08-02,448.0
1777,2019-08-02,650.0
1776,2019-08-02,100.0
1783,2019-08-02,200.0
1778,2019-08-02,380.0
1791,2019-08-03,150.0
1790,2019-08-03,320.0
1792,2019-08-03,250.0
1793,2019-08-03,100.0
1789,2019-08-03,700.0
1785,2019-08-03,350.0
1787,2019-08-03,200.0
1784,2019-08-03,249.5
1788,2019-08-03,425.0
1786,2019-08-03,160.0
1804,2019-08-05,30.0
1803,2019-08-05,350.0
1801,2019-08-05,110.0
1800,2019-08-05,1070.0
1799,2019-08-05,160.0
1802,2019-08-05,600.0
1797,2019-08-05,410.0
1796,2019-08-05,220.0
1795,2019-08-05,550.0
1794,2019-08-05,300.0
1798,2019-08-05,280.0
1814,2019-08-07,950.0
1819,2019-08-07,315.0
1818,2019-08-07,280.0
1817,2019-08-07,350.0
1816,2019-08-07,650.0
1815,2019-08-07,1010.0
1813,2019-08-07,420.0
1810,2019-08-07,200.0
1811,2019-08-07,100.0
1809,2019-08-07,360.0
1808,2019-08-07,237.0
1807,2019-08-07,380.0
1806,2019-08-07,460.0
1805,2019-08-07,540.0
1812,2019-08-07,222.0
1830,2019-08-08,1272.0
1836,2019-08-08,80.0
1835,2019-08-08,160.0
1834,2019-08-08,170.0
1833,2019-08-08,310.0
1832,2019-08-08,450.0
1831,2019-08-08,75.0
1829,2019-08-08,106.0
1825,2019-08-08,250.0
1827,2019-08-08,280.0
1828,2019-08-08,500.0
1820,2019-08-08,700.0
1821,2019-08-08,160.0
1822,2019-08-08,62.0
1824,2019-08-08,280.0
1826,2019-08-08,180.0
1823,2019-08-08,13.0
1842,2019-08-09,680.0
1848,2019-08-09,90.0
1847,2019-08-09,45.0
1846,2019-08-09,220.0
1845,2019-08-09,400.0
1844,2019-08-09,40.0
1840,2019-08-09,409.0
1841,2019-08-09,300.0
1839,2019-08-09,850.0
1838,2019-08-09,800.0
1837,2019-08-09,180.0
1843,2019-08-09,1050.0
1861,2019-08-10,100.0
1862,2019-08-10,30.0
1863,2019-08-10,40.0
1852,2019-08-10,121.0
1865,2019-08-10,290.0
1866,2019-08-10,460.0
1860,2019-08-10,75.0
1864,2019-08-10,133.33333333333334
1859,2019-08-10,191.66666666666669
1851,2019-08-10,250.0
1857,2019-08-10,240.0
1856,2019-08-10,480.0
1855,2019-08-10,600.0
1854,2019-08-10,90.0
1853,2019-08-10,170.0
1850,2019-08-10,165.0
1849,2019-08-10,165.33333333333334
1858,2019-08-10,165.66666666666666
1878,2019-08-12,166.0
1877,2019-08-12,302.0
1876,2019-08-12,180.0
1875,2019-08-12,160.0
1874,2019-08-12,750.0
1873,2019-08-12,900.0
1872,2019-08-12,200.0
1870,2019-08-12,165.0
1869,2019-08-12,322.0
1868,2019-08-12,187.5
1867,2019-08-12,243.0
1871,2019-08-12,330.0
1895,2019-08-13,20.0
1894,2019-08-13,270.0
1893,2019-08-13,160.0
1892,2019-08-13,380.0
1891,2019-08-13,150.0
1890,2019-08-13,1350.0
1889,2019-08-13,150.0
1888,2019-08-13,125.0
1885,2019-08-13,100.0
1886,2019-08-13,32.0
1884,2019-08-13,400.0
1883,2019-08-13,55.0
1882,2019-08-13,349.0
1881,2019-08-13,400.0
1880,2019-08-13,350.0
1879,2019-08-13,120.0
1887,2019-08-13,33.0
1904,2019-08-14,10.0
1903,2019-08-14,230.0
1902,2019-08-14,300.0
1901,2019-08-14,330.0
1900,2019-08-14,1120.0
1898,2019-08-14,2.5
1897,2019-08-14,417.0
1896,2019-08-14,230.0
1899,2019-08-14,160.0
1915,2019-08-15,332.0
1921,2019-08-15,660.0
1920,2019-08-15,260.0
1919,2019-08-15,75.0
1918,2019-08-15,170.0
1917,2019-08-15,155.0
1916,2019-08-15,20.0
1922,2019-08-15,200.0
1914,2019-08-15,290.0
1912,2019-08-15,570.0
1911,2019-08-15,30.0
1910,2019-08-15,540.0
1909,2019-08-15,173.0
1908,2019-08-15,342.0
1907,2019-08-15,49.0
1906,2019-08-15,230.0
1905,2019-08-15,200.0
1913,2019-08-15,510.0
1928,2019-08-16,150.0
1927,2019-08-16,230.0
1926,2019-08-16,350.0
1925,2019-08-16,380.0
1924,2019-08-16,350.0
1923,2019-08-16,494.0
1944,2019-08-17,300.0
1943,2019-08-17,260.0
1942,2019-08-17,137.5
1941,2019-08-17,15.0
1940,2019-08-17,300.0
1939,2019-08-17,350.0
1938,2019-08-17,200.0
1937,2019-08-17,20.0
1932,2019-08-17,660.0
1935,2019-08-17,1100.0
1934,2019-08-17,55.0
1933,2019-08-17,220.0
1931,2019-08-17,255.0
1930,2019-08-17,290.0
1929,2019-08-17,325.0
1936,2019-08-17,360.0
1952,2019-08-19,50.0
1956,2019-08-19,310.0
1955,2019-08-19,200.0
1954,2019-08-19,220.0
1953,2019-08-19,200.0
1951,2019-08-19,70.0
1947,2019-08-19,400.0
1949,2019-08-19,105.0
1948,2019-08-19,400.0
1946,2019-08-19,120.0
1945,2019-08-19,860.0
1950,2019-08-19,1920.0
1969,2019-08-20,106.0
1968,2019-08-20,230.0
1967,2019-08-20,300.0
1965,2019-08-20,1820.0
1964,2019-08-20,400.0
1963,2019-08-20,300.0
1966,2019-08-20,330.0
1961,2019-08-20,250.0
1960,2019-08-20,230.0
1959,2019-08-20,210.0
1958,2019-08-20,210.0
1957,2019-08-20,200.0
1962,2019-08-20,220.0
1974,2019-08-21,100.0
1973,2019-08-21,170.0
1972,2019-08-21,100.0
1970,2019-08-21,522.0
1971,2019-08-21,430.0
1983,2019-08-22,25.0
1987,2019-08-22,160.0
1988,2019-08-22,140.0
1986,2019-08-22,410.0
1985,2019-08-22,770.0
1984,2019-08-22,100.0
1982,2019-08-22,810.0
1976,2019-08-22,505.0
1980,2019-08-22,200.0
1975,2019-08-22,80.0
1977,2019-08-22,95.0
1981,2019-08-22,110.0
1979,2019-08-22,230.0
1978,2019-08-22,400.0
2004,2019-08-23,230.0
2003,2019-08-23,120.0
2002,2019-08-23,75.0
2001,2019-08-23,30.0
2000,2019-08-23,7.0
1999,2019-08-23,100.0
1997,2019-08-23,50.0
1998,2019-08-23,1350.0
1995,2019-08-23,700.0
1994,2019-08-23,28.0
1993,2019-08-23,113.0
1992,2019-08-23,13.5
1991,2019-08-23,70.0
1990,2019-08-23,310.0
1989,2019-08-23,150.0
1996,2019-08-23,320.0
2016,2019-08-24,150.0
2015,2019-08-24,130.0
2014,2019-08-24,40.0
2013,2019-08-24,50.0
2012,2019-08-24,400.0
2011,2019-08-24,250.0
2010,2019-08-24,1080.0
2008,2019-08-24,360.0
2007,2019-08-24,430.0
2006,2019-08-24,250.0
2005,2019-08-24,50.0
2009,2019-08-24,250.0
2028,2019-08-26,200.0
2027,2019-08-26,430.0
2026,2019-08-26,155.0
2024,2019-08-26,350.0
2023,2019-08-26,350.0
2025,2019-08-26,360.0
2021,2019-08-26,240.0
2020,2019-08-26,246.0
2019,2019-08-26,832.0
2018,2019-08-26,446.0
2017,2019-08-26,60.0
2022,2019-08-26,1980.0
2040,2019-08-27,25.0
2048,2019-08-27,300.0
2047,2019-08-27,99.0
2046,2019-08-27,260.0
2045,2019-08-27,6.0
2044,2019-08-27,31.0
2043,2019-08-27,370.0
2042,2019-08-27,306.0
2041,2019-08-27,1220.0
2039,2019-08-27,230.0
2032,2019-08-27,360.0
2037,2019-08-27,490.0
2036,2019-08-27,180.0
2035,2019-08-27,127.5
2034,2019-08-27,250.0
2033,2019-08-27,139.5
2038,2019-08-27,29.0
2031,2019-08-27,112.66666666666667
2030,2019-08-27,196.33333333333334
2029,2019-08-27,280.0
2060,2019-08-28,20.0
2059,2019-08-28,1410.0
2058,2019-08-28,110.0
2057,2019-08-28,280.0
2056,2019-08-28,35.0
2055,2019-08-28,210.0
2061,2019-08-28,160.0
