ds,real,yhat,yhat_lower,yhat_upper,residuo
2025-05-10,3358.0,1058.4258058467287,-328.66629457777015,2418.131564315361,2299.5741941532715
2025-05-12,1080.0,1872.3015294687689,415.9867111351891,3219.862307689237,-792.3015294687689
2025-05-13,2739.0,1754.9618332899952,445.9566755100211,3181.7909348473327,984.0381667100048
2025-05-14,1737.5,1682.6345709807792,224.80773812939478,3067.973481700886,54.865429019220755
2025-05-15,1732.0,1561.213167366798,166.42129077314794,2996.736563800643,170.78683263320204
2025-05-16,2086.0,1515.2221450508969,139.45886224091115,2760.2304350070544,570.7778549491031
2025-05-17,1421.0,950.8886454161749,-557.4919963111275,2306.018814026124,470.1113545838251
2025-05-19,1913.0,1621.7405918370387,278.96136860193064,3024.348410652456,291.25940816296134
2025-05-20,1342.0,1470.453159577871,71.80268496191188,2912.770504620478,-128.45315957787102
2025-05-21,1607.0,1418.2742615534478,29.455875898483605,2754.4100178213857,188.7257384465522
2025-05-22,1919.0,1363.5031147659488,-61.46957150945122,2769.4511614334465,555.4968852340512
2025-05-23,2025.0,1401.1836370303347,60.15060626751923,2826.6626928939845,623.8163629696653
2025-05-24,1726.0,907.0561762588338,-519.6316332650925,2488.525002966647,818.9438237411662
2025-05-26,1686.0,1632.1110329488968,201.42625163456748,2995.7268816459987,53.888967051103236
2025-05-27,635.0,1490.1994980731702,123.34726601532981,2844.8697207050036,-855.1994980731702
2025-05-28,1460.0,1454.4430389541417,-7.777627828102455,2729.7562427867983,5.556961045858316
2025-05-29,1070.0,1426.0191093166702,51.44972817012493,2725.1348265808806,-356.0191093166702
2025-05-30,914.5,1493.6868132166674,180.19935253226777,2910.2671251351426,-579.1868132166674
2025-05-31,771.0,1026.8294221389224,-290.8493301700521,2327.6772659245075,-255.82942213892238
2025-06-02,1114.0,1782.6044550815848,372.5962269777869,3133.399481734166,-668.6044550815848
2025-06-03,1882.0,1650.0509202558485,306.37918283394947,3069.6038990858665,231.9490797441515
2025-06-04,1432.0,1624.3484529541076,278.4728864974836,2899.6256268362636,-192.34845295410764
2025-06-05,1507.5,1613.2592671280581,271.17210391554573,2933.414879121853,-105.75926712805813
2025-06-06,2606.5,1711.7651928144833,310.4674281928512,3023.690725001826,894.7348071855167
2025-06-09,1862.0,2137.4320451290146,732.4437525238535,3486.686386156277,-275.43204512901457
2025-06-10,1880.0,2018.3496122683343,484.44295565644245,3461.5188740363556,-138.34961226833434
2025-06-11,2628.0,1975.6696819114725,571.8738891149602,3291.9848905481917,652.3303180885275
2025-06-12,1819.75,1928.5841017019063,515.2300382140219,3316.7654731124835,-108.83410170190632
2025-06-13,1954.0,1988.2928682614117,534.311539941048,3352.6329349584757,-34.29286826141174
2025-06-14,2298.5,1534.5320290009254,186.63912539914267,2954.0856660687637,763.9679709990746
2025-06-16,3430.0,2281.4060999180506,1035.3774196031518,3646.036143136023,1148.5939000819494
2025-06-17,2870.0,2075.3442085908077,705.9436952583445,3472.8232402440344,794.6557914091923
2025-06-18,2973.0,1931.973187898229,524.4212900291379,3232.787477697594,1041.026812101771
2025-06-20,2221.5,1823.491360990277,426.92281499690665,3298.424779702774,398.0086390097231
2025-06-21,1076.0,1385.0559653776631,68.45885217920798,2797.493607698764,-309.05596537766314
2025-06-23,2951.0,2224.552114994361,848.7227545210898,3564.4211161868525,726.4478850056389
2025-06-24,2854.0,2041.317954936986,630.7959094523289,3404.609735627161,812.6820450630139
2025-06-25,1616.0,1892.3624018271023,553.835353175778,3230.0046558516715,-276.3624018271023
2025-06-26,2331.5,1741.6803709180083,300.9006872785668,3131.4057397125634,589.8196290819917
2025-06-27,2271.0,1745.7803547803924,286.2125064151841,3062.46701789172,525.2196452196076
2025-06-28,2878.0,1301.9787257140563,-51.9072537160832,2547.8101568296634,1576.0212742859437
2025-06-30,2966.5,2148.958499701006,893.7348655225072,3509.4196863012444,817.5415002989939
2025-07-01,2381.0,1968.3303520018806,647.4117763732579,3340.768489505778,412.66964799811944
2025-07-02,1791.5,1817.6712814323203,497.14179956219556,3175.633521559866,-26.171281432320256
2025-07-03,1832.0,1663.2127308611832,320.2518648572572,3033.7763637214457,168.78726913881678
2025-07-04,3999.5,1664.977513881052,264.646483350373,3028.90169953531,2334.522486118948
2025-07-05,1203.5,1226.8838016157276,-139.84795134510523,2668.684181280668,-23.383801615727634
2025-07-07,2432.0,2129.0938278359936,772.9676603458284,3606.4372861620614,302.9061721640064
2025-07-08,2780.5,2001.309506318855,627.7403411631138,3331.6813412614815,779.190493681145
2025-07-09,2076.0,1904.5190645667926,554.2428648581522,3326.043115726118,171.48093543320738
2025-07-10,2583.0,1787.1415006661782,437.4233413558583,3264.550675632015,795.8584993338218
2025-07-11,1943.5,1798.2780422209778,361.1907824315177,3021.6913500901314,145.2219577790222
2025-07-12,1552.0,1347.0299657719165,-20.01401061448377,2727.160963055173,204.97003422808348
2025-07-14,3782.0,2208.3351150833373,786.9875555704272,3580.3981581191138,1573.6648849166627
2025-07-15,3493.5,2067.0054023458897,755.2163804136411,3542.6749425414814,1426.4945976541103
2025-07-16,2495.0,1945.2739304214595,760.438253072802,3161.4879897749106,549.7260695785405
2025-07-17,2753.4,1777.3472007217438,452.5219712401219,3159.1810126245855,976.0527992782563
2025-07-18,2882.0,1714.6886564315355,341.27062447745254,3163.0194498478186,1167.3113435684645
2025-07-19,1156.5,1191.2061467890808,-242.45029987114458,2582.032246191564,-34.706146789080776
2025-07-21,2019.0,2021.2413604974995,649.7057368243073,3407.300678783634,-2.2413604974994996
2025-07-22,2417.5,1934.4274583136785,474.5972432298867,3293.288820979067,483.07254168632153
2025-07-23,1736.5,1881.9705923336548,557.9903318652078,3173.8088106601485,-145.47059233365485
2025-07-24,3148.6,1767.2642084917593,449.4328948501067,3114.6770007107602,1381.3357915082406
2025-07-25,3757.5,1726.6175359419599,438.4208440425794,3255.0735272801912,2030.8824640580401
2025-07-26,1067.9,1200.8876489855595,-183.3560945635419,2538.0267958736567,-132.98764898555942
2025-07-28,3571.75,2013.259137766898,705.7100988244717,3467.8034512605213,1558.490862233102
2025-07-29,1506.0,1930.5096561815062,529.1388439910943,3318.2061854331823,-424.5096561815062
2025-07-30,1538.0,1885.3811492102136,509.7340181892954,3185.867586154583,-347.3811492102136
2025-07-31,1691.0,1774.4791264842527,415.02201734895954,3136.559237680144,-83.47912648425267
2025-08-01,2049.0,1730.7851834155479,275.0789042955141,3185.5410720111695,318.21481658445214
2025-08-02,1486.5,1197.1696344670454,-143.77571989422333,2549.849372108283,289.3303655329546
2025-08-04,2257.0,1987.9134020435197,636.3570675171958,3413.17541292643,269.0865979564803
2025-08-05,1306.5,1905.4015963005695,491.0688396682856,3283.283837794498,-598.9015963005695
2025-08-08,1493.0,1795.4037550034625,460.95599440907756,3124.119452087225,-302.4037550034625
2025-08-09,1817.5,1295.5013625726056,-185.66520486939763,2716.3531907716274,521.9986374273944
2025-08-11,1085.0,2076.7634159762256,604.2413595846078,3451.5628541493898,-991.7634159762256
2025-08-12,2946.75,1961.4363598364432,600.4965378366483,3388.2636878818353,985.3136401635568
2025-08-13,1937.0,1899.713925645127,578.7773505252248,3270.765597324577,37.28607435487311
2025-08-14,2498.0,1796.7899150622372,464.395624581583,3142.623025877516,701.2100849377628
2025-08-15,2942.0,1767.7991903102397,271.3529430830581,3217.830241025807,1174.2008096897603
2025-08-16,846.5,1224.4671069269702,-118.06455107447992,2623.114008923073,-377.96710692697025
2025-08-18,1619.5,1854.1367585393557,353.7339496144377,3212.8803964697195,-234.6367585393557
